team,entry,topic,slot,schedule,stat,N,result
0,1,FOOD,DRINK,2,precision,126,0.0555556
0,1,FOOD,DRINK,2,recall,10,0.7000000
0,1,FOOD,DRINK,2,f1,129,0.1029412
0,1,FOOD,PLACE,2,acc,141,0.0000000
0,1,FOOD,PLACE,2,precision,108,0.0000000
0,1,FOOD,PLACE,2,recall,65,0.0000000
0,1,FOOD,PLACE,2,f1,173,-
0,1,FOOD,MEAL_TIME,2,acc,1,0.0000000
0,1,FOOD,MEAL_TIME,2,precision,2,1.0000000
0,1,FOOD,MEAL_TIME,2,recall,3,0.6666667
0,1,FOOD,MEAL_TIME,2,f1,3,0.8000000
0,1,FOOD,DISH,2,acc,170,0.1294118
0,1,FOOD,DISH,2,precision,120,0.2666667
0,1,FOOD,DISH,2,recall,174,0.1839080
0,1,FOOD,DISH,2,f1,262,0.2176871
0,1,FOOD,NEIGHBOURHOOD,2,acc,31,0.1290323
0,1,FOOD,NEIGHBOURHOOD,2,precision,7,0.5714286
0,1,FOOD,NEIGHBOURHOOD,2,recall,30,0.1333333
0,1,FOOD,NEIGHBOURHOOD,2,f1,33,0.2162162
0,1,FOOD,all,2,acc,272,0.0294118
0,1,FOOD,all,2,precision,503,0.1848907
0,1,FOOD,all,2,recall,571,0.1628722
0,1,FOOD,all,2,f1,981,0.1731844
0,1,ATTRACTION,INFO,2,acc,414,0.0338164
0,1,ATTRACTION,INFO,2,precision,71,0.4225352
0,1,ATTRACTION,INFO,2,recall,465,0.0645161
0,1,ATTRACTION,INFO,2,f1,506,0.1119403
0,1,ATTRACTION,TYPE_OF_PLACE,2,acc,249,0.1967871
0,1,ATTRACTION,TYPE_OF_PLACE,2,precision,228,0.2675439
0,1,ATTRACTION,TYPE_OF_PLACE,2,recall,137,0.4452555
0,1,ATTRACTION,TYPE_OF_PLACE,2,f1,304,0.3342466
0,1,ATTRACTION,ACTIVITY,2,acc,362,0.0580110
0,1,ATTRACTION,ACTIVITY,2,precision,433,0.0993072
0,1,ATTRACTION,ACTIVITY,2,recall,125,0.3440000
0,1,ATTRACTION,ACTIVITY,2,f1,515,0.1541219
0,1,ATTRACTION,PLACE,2,acc,413,0.1622276
0,1,ATTRACTION,PLACE,2,precision,125,0.7040000
0,1,ATTRACTION,PLACE,2,recall,423,0.2080378
0,1,ATTRACTION,PLACE,2,f1,460,0.3211679
0,1,ATTRACTION,TIME,2,acc,63,0.0793651
0,1,ATTRACTION,TIME,2,precision,110,0.2090909
0,1,ATTRACTION,TIME,2,recall,31,0.7419355
0,1,ATTRACTION,TIME,2,f1,118,0.3262411
0,1,ATTRACTION,NEIGHBOURHOOD,2,acc,221,0.2986425
0,1,ATTRACTION,NEIGHBOURHOOD,2,precision,130,0.5538462
0,1,ATTRACTION,NEIGHBOURHOOD,2,recall,199,0.3618090
0,1,ATTRACTION,NEIGHBOURHOOD,2,f1,257,0.4376900
0,1,ATTRACTION,all,2,acc,614,0.0325733
0,1,ATTRACTION,all,2,precision,1097,0.2889699
0,1,ATTRACTION,all,2,recall,1380,0.2297101
0,1,ATTRACTION,all,2,f1,2160,0.2559548
0,1,TRANSPORTATION,INFO,2,acc,128,0.0625000
0,1,TRANSPORTATION,INFO,2,precision,13,0.6153846
0,1,TRANSPORTATION,INFO,2,recall,132,0.0606061
0,1,TRANSPORTATION,INFO,2,f1,137,0.1103448
0,1,TRANSPORTATION,FROM,2,acc,159,0.0125786
0,1,TRANSPORTATION,FROM,2,precision,276,0.0326087
0,1,TRANSPORTATION,FROM,2,recall,123,0.0731707
0,1,TRANSPORTATION,FROM,2,f1,390,0.0451128
0,1,TRANSPORTATION,TO,2,acc,161,0.0186335
0,1,TRANSPORTATION,TO,2,precision,276,0.0978261
0,1,TRANSPORTATION,TO,2,recall,128,0.2109375
0,1,TRANSPORTATION,TO,2,f1,377,0.1336634
0,1,TRANSPORTATION,STATION,2,acc,46,0.0000000
0,1,TRANSPORTATION,STATION,2,precision,22,0.0454545
0,1,TRANSPORTATION,STATION,2,recall,27,0.0370370
0,1,TRANSPORTATION,STATION,2,f1,48,0.0408163
0,1,TRANSPORTATION,LINE,2,acc,29,0.1034483
0,1,TRANSPORTATION,LINE,2,precision,4,0.7500000
0,1,TRANSPORTATION,LINE,2,recall,31,0.0967742
0,1,TRANSPORTATION,LINE,2,f1,32,0.1714286
0,1,TRANSPORTATION,TYPE,2,acc,219,0.0730594
0,1,TRANSPORTATION,TYPE,2,precision,115,0.2434783
0,1,TRANSPORTATION,TYPE,2,recall,209,0.1339713
0,1,TRANSPORTATION,TYPE,2,f1,296,0.1728395
0,1,TRANSPORTATION,TICKET,2,acc,5,0.2000000
0,1,TRANSPORTATION,TICKET,2,precision,1,1.0000000
0,1,TRANSPORTATION,TICKET,2,recall,5,0.2000000
0,1,TRANSPORTATION,TICKET,2,f1,5,0.3333333
0,1,TRANSPORTATION,all,2,acc,231,0.0000000
0,1,TRANSPORTATION,all,2,precision,707,0.1089109
0,1,TRANSPORTATION,all,2,recall,655,0.1175573
0,1,TRANSPORTATION,all,2,f1,1285,0.1130690
0,1,SHOPPING,INFO,2,acc,49,0.0204082
0,1,SHOPPING,INFO,2,precision,8,0.2500000
0,1,SHOPPING,INFO,2,recall,52,0.0384615
0,1,SHOPPING,INFO,2,f1,58,0.0666667
0,1,SHOPPING,TYPE_OF_PLACE,2,acc,42,0.2142857
0,1,SHOPPING,TYPE_OF_PLACE,2,precision,18,0.5555556
0,1,SHOPPING,TYPE_OF_PLACE,2,recall,35,0.2857143
0,1,SHOPPING,TYPE_OF_PLACE,2,f1,43,0.3773585
0,1,SHOPPING,PLACE,2,acc,49,0.0000000
0,1,SHOPPING,PLACE,2,precision,68,0.0735294
0,1,SHOPPING,PLACE,2,recall,28,0.1785714
0,1,SHOPPING,PLACE,2,f1,91,0.1041667
0,1,SHOPPING,NEIGHBOURHOOD,2,acc,35,0.0857143
0,1,SHOPPING,NEIGHBOURHOOD,2,precision,5,0.8000000
0,1,SHOPPING,NEIGHBOURHOOD,2,recall,36,0.1111111
0,1,SHOPPING,NEIGHBOURHOOD,2,f1,37,0.1951220
0,1,SHOPPING,TIME,2,acc,4,0.0000000
0,1,SHOPPING,TIME,2,precision,9,0.0000000
0,1,SHOPPING,TIME,2,recall,0,-
0,1,SHOPPING,TIME,2,f1,9,-
0,1,SHOPPING,all,2,acc,72,0.0000000
0,1,SHOPPING,all,2,precision,108,0.1944444
0,1,SHOPPING,all,2,recall,151,0.1390728
0,1,SHOPPING,all,2,f1,238,0.1621622
0,1,ACCOMMODATION,INFO,2,acc,91,0.0659341
0,1,ACCOMMODATION,INFO,2,precision,14,0.5000000
0,1,ACCOMMODATION,INFO,2,recall,104,0.0673077
0,1,ACCOMMODATION,INFO,2,f1,111,0.1186441
0,1,ACCOMMODATION,TYPE_OF_PLACE,2,acc,60,0.1666667
0,1,ACCOMMODATION,TYPE_OF_PLACE,2,precision,56,0.1785714
0,1,ACCOMMODATION,TYPE_OF_PLACE,2,recall,16,0.6250000
0,1,ACCOMMODATION,TYPE_OF_PLACE,2,f1,62,0.2777778
0,1,ACCOMMODATION,PLACE,2,acc,113,0.0000000
0,1,ACCOMMODATION,PLACE,2,precision,188,0.0106383
0,1,ACCOMMODATION,PLACE,2,recall,97,0.0206186
0,1,ACCOMMODATION,PLACE,2,f1,283,0.0140351
0,1,ACCOMMODATION,NEIGHBOURHOOD,2,acc,23,0.1739130
0,1,ACCOMMODATION,NEIGHBOURHOOD,2,precision,10,0.4000000
0,1,ACCOMMODATION,NEIGHBOURHOOD,2,recall,19,0.2105263
0,1,ACCOMMODATION,NEIGHBOURHOOD,2,f1,25,0.2758621
0,1,ACCOMMODATION,all,2,acc,118,0.0084746
0,1,ACCOMMODATION,all,2,precision,268,0.0858209
0,1,ACCOMMODATION,all,2,recall,236,0.0974576
0,1,ACCOMMODATION,all,2,f1,481,0.0912698
0,1,basic,total_wall_time,,,,62.4987430573
0,1,basic,sessions,,,,10
0,1,basic,utterances,,,,14878
0,1,basic,wall_time_per_utterance,,,,0.00420074896204
0,1,basic,dataset,,,,dstc5_test
1,0,all,all,1,acc,12290,0.0397071
1,0,all,all,1,precision,25403,0.3320080
1,0,all,all,1,recall,28749,0.2933667
1,0,all,all,1,f1,45718,0.3114936
1,0,FOOD,INFO,1,acc,2001,0.2453773
1,0,FOOD,INFO,1,precision,1865,0.4536193
1,0,FOOD,INFO,1,recall,1945,0.4349614
1,0,FOOD,INFO,1,f1,2964,0.4440945
1,0,FOOD,CUISINE,1,acc,669,0.1106129
1,0,FOOD,CUISINE,1,precision,203,0.4729064
1,0,FOOD,CUISINE,1,recall,673,0.1426449
1,0,FOOD,CUISINE,1,f1,780,0.2191781
1,0,FOOD,TYPE_OF_PLACE,1,acc,527,0.2258065
1,0,FOOD,TYPE_OF_PLACE,1,precision,342,0.4356725
1,0,FOOD,TYPE_OF_PLACE,1,recall,378,0.3941799
1,0,FOOD,TYPE_OF_PLACE,1,f1,571,0.4138889
1,0,FOOD,DRINK,1,acc,327,0.0917431
1,0,FOOD,DRINK,1,precision,284,0.1338028
1,0,FOOD,DRINK,1,recall,112,0.3392857
1,0,FOOD,DRINK,1,f1,358,0.1919192
1,0,FOOD,PLACE,1,acc,701,0.0000000
1,0,FOOD,PLACE,1,precision,293,0.0000000
1,0,FOOD,PLACE,1,recall,527,0.0000000
1,0,FOOD,PLACE,1,f1,820,-
1,0,FOOD,MEAL_TIME,1,acc,174,0.0172414
1,0,FOOD,MEAL_TIME,1,precision,186,0.1021505
1,0,FOOD,MEAL_TIME,1,recall,46,0.4130435
1,0,FOOD,MEAL_TIME,1,f1,213,0.1637931
1,0,FOOD,DISH,1,acc,1866,0.0943194
1,0,FOOD,DISH,1,precision,1669,0.2306771
1,0,FOOD,DISH,1,recall,1865,0.2064343
1,0,FOOD,DISH,1,f1,3149,0.2178834
1,0,FOOD,NEIGHBOURHOOD,1,acc,310,0.0967742
1,0,FOOD,NEIGHBOURHOOD,1,precision,30,1.0000000
1,0,FOOD,NEIGHBOURHOOD,1,recall,310,0.0967742
1,0,FOOD,NEIGHBOURHOOD,1,f1,310,0.1764706
1,0,FOOD,all,1,acc,2683,0.0264629
1,0,FOOD,all,1,precision,4872,0.3208128
1,0,FOOD,all,1,recall,5856,0.2669057
1,0,FOOD,all,1,f1,9165,0.2913870
1,0,ATTRACTION,INFO,1,acc,4672,0.1449058
1,0,ATTRACTION,INFO,1,precision,5753,0.3556405
1,0,ATTRACTION,INFO,1,recall,4948,0.4135004
1,0,ATTRACTION,INFO,1,f1,8655,0.3823942
1,0,ATTRACTION,TYPE_OF_PLACE,1,acc,2041,0.1842234
1,0,ATTRACTION,TYPE_OF_PLACE,1,precision,1395,0.3247312
1,0,ATTRACTION,TYPE_OF_PLACE,1,recall,1388,0.3263689
1,0,ATTRACTION,TYPE_OF_PLACE,1,f1,2330,0.3255480
1,0,ATTRACTION,ACTIVITY,1,acc,2254,0.1135759
1,0,ATTRACTION,ACTIVITY,1,precision,2102,0.1536632
1,0,ATTRACTION,ACTIVITY,1,recall,1233,0.2619627
1,0,ATTRACTION,ACTIVITY,1,f1,3012,0.1937031
1,0,ATTRACTION,PLACE,1,acc,3923,0.1103747
1,0,ATTRACTION,PLACE,1,precision,850,0.6388235
1,0,ATTRACTION,PLACE,1,recall,3987,0.1361926
1,0,ATTRACTION,PLACE,1,f1,4294,0.2245193
1,0,ATTRACTION,TIME,1,acc,512,0.1621094
1,0,ATTRACTION,TIME,1,precision,602,0.2707641
1,0,ATTRACTION,TIME,1,recall,300,0.5433333
1,0,ATTRACTION,TIME,1,f1,739,0.3614191
1,0,ATTRACTION,NEIGHBOURHOOD,1,acc,1864,0.2714592
1,0,ATTRACTION,NEIGHBOURHOOD,1,precision,746,0.7386059
1,0,ATTRACTION,NEIGHBOURHOOD,1,recall,1843,0.2989691
1,0,ATTRACTION,NEIGHBOURHOOD,1,f1,2038,0.4256470
1,0,ATTRACTION,all,1,acc,5949,0.0447134
1,0,ATTRACTION,all,1,precision,11448,0.3563068
1,0,ATTRACTION,all,1,recall,13699,0.2977590
1,0,ATTRACTION,all,1,f1,21068,0.3244125
1,0,TRANSPORTATION,INFO,1,acc,1315,0.1414449
1,0,TRANSPORTATION,INFO,1,precision,1180,0.3508475
1,0,TRANSPORTATION,INFO,1,recall,1195,0.3464435
1,0,TRANSPORTATION,INFO,1,f1,1961,0.3486316
1,0,TRANSPORTATION,FROM,1,acc,1235,0.0129555
1,0,TRANSPORTATION,FROM,1,precision,1704,0.0399061
1,0,TRANSPORTATION,FROM,1,recall,1055,0.0644550
1,0,TRANSPORTATION,FROM,1,f1,2691,0.0492932
1,0,TRANSPORTATION,TO,1,acc,1216,0.0254934
1,0,TRANSPORTATION,TO,1,precision,1571,0.0744749
1,0,TRANSPORTATION,TO,1,recall,1081,0.1082331
1,0,TRANSPORTATION,TO,1,f1,2535,0.0882353
1,0,TRANSPORTATION,STATION,1,acc,277,0.0000000
1,0,TRANSPORTATION,STATION,1,precision,8,0.0000000
1,0,TRANSPORTATION,STATION,1,recall,269,0.0000000
1,0,TRANSPORTATION,STATION,1,f1,277,-
1,0,TRANSPORTATION,LINE,1,acc,315,0.3301587
1,0,TRANSPORTATION,LINE,1,precision,303,0.5115512
1,0,TRANSPORTATION,LINE,1,recall,263,0.5893536
1,0,TRANSPORTATION,LINE,1,f1,411,0.5477032
1,0,TRANSPORTATION,TYPE,1,acc,1798,0.4616240
1,0,TRANSPORTATION,TYPE,1,precision,1654,0.6686820
1,0,TRANSPORTATION,TYPE,1,recall,1771,0.6245059
1,0,TRANSPORTATION,TYPE,1,f1,2319,0.6458394
1,0,TRANSPORTATION,TICKET,1,acc,58,0.2758621
1,0,TRANSPORTATION,TICKET,1,precision,33,0.5151515
1,0,TRANSPORTATION,TICKET,1,recall,43,0.3953488
1,0,TRANSPORTATION,TICKET,1,f1,59,0.4473684
1,0,TRANSPORTATION,all,1,acc,1940,0.0422680
1,0,TRANSPORTATION,all,1,precision,6453,0.2908725
1,0,TRANSPORTATION,all,1,recall,5677,0.3306324
1,0,TRANSPORTATION,all,1,f1,10253,0.3094806
1,0,SHOPPING,INFO,1,acc,578,0.1020761
1,0,SHOPPING,INFO,1,precision,328,0.3475610
1,0,SHOPPING,INFO,1,recall,603,0.1890547
1,0,SHOPPING,INFO,1,f1,817,0.2448980
1,0,SHOPPING,TYPE_OF_PLACE,1,acc,458,0.3056769
1,0,SHOPPING,TYPE_OF_PLACE,1,precision,350,0.4485714
1,0,SHOPPING,TYPE_OF_PLACE,1,recall,331,0.4743202
1,0,SHOPPING,TYPE_OF_PLACE,1,f1,524,0.4610866
1,0,SHOPPING,PLACE,1,acc,367,0.0326975
1,0,SHOPPING,PLACE,1,precision,290,0.1172414
1,0,SHOPPING,PLACE,1,recall,277,0.1227437
1,0,SHOPPING,PLACE,1,f1,533,0.1199295
1,0,SHOPPING,NEIGHBOURHOOD,1,acc,346,0.1531792
1,0,SHOPPING,NEIGHBOURHOOD,1,precision,81,0.6913580
1,0,SHOPPING,NEIGHBOURHOOD,1,recall,330,0.1696970
1,0,SHOPPING,NEIGHBOURHOOD,1,f1,355,0.2725061
1,0,SHOPPING,TIME,1,acc,40,0.0000000
1,0,SHOPPING,TIME,1,precision,69,0.0000000
1,0,SHOPPING,TIME,1,recall,0,-
1,0,SHOPPING,TIME,1,f1,69,-
1,0,SHOPPING,all,1,acc,745,0.0389262
1,0,SHOPPING,all,1,precision,1118,0.3228980
1,0,SHOPPING,all,1,recall,1541,0.2342635
1,0,SHOPPING,all,1,f1,2298,0.2715307
1,0,ACCOMMODATION,INFO,1,acc,818,0.2359413
1,0,ACCOMMODATION,INFO,1,precision,990,0.4383838
1,0,ACCOMMODATION,INFO,1,recall,917,0.4732824
1,0,ACCOMMODATION,INFO,1,f1,1473,0.4551652
1,0,ACCOMMODATION,TYPE_OF_PLACE,1,acc,403,0.1215881
1,0,ACCOMMODATION,TYPE_OF_PLACE,1,precision,365,0.1589041
1,0,ACCOMMODATION,TYPE_OF_PLACE,1,recall,140,0.4142857
1,0,ACCOMMODATION,TYPE_OF_PLACE,1,f1,447,0.2297030
1,0,ACCOMMODATION,PLACE,1,acc,746,0.0348525
1,0,ACCOMMODATION,PLACE,1,precision,62,0.4193548
1,0,ACCOMMODATION,PLACE,1,recall,782,0.0332481
1,0,ACCOMMODATION,PLACE,1,f1,818,0.0616114
1,0,ACCOMMODATION,NEIGHBOURHOOD,1,acc,186,0.1935484
1,0,ACCOMMODATION,NEIGHBOURHOOD,1,precision,95,0.3789474
1,0,ACCOMMODATION,NEIGHBOURHOOD,1,recall,137,0.2627737
1,0,ACCOMMODATION,NEIGHBOURHOOD,1,f1,196,0.3103448
1,0,ACCOMMODATION,all,1,acc,973,0.0411100
1,0,ACCOMMODATION,all,1,precision,1512,0.3664021
1,0,ACCOMMODATION,all,1,recall,1976,0.2803644
1,0,ACCOMMODATION,all,1,f1,2934,0.3176606
1,0,all,all,2,acc,1307,0.0550880
1,0,all,all,2,precision,3240,0.3429012
1,0,all,all,2,recall,2993,0.3711995
1,0,all,all,2,f1,5122,0.3564897
1,0,FOOD,INFO,2,acc,198,0.2626263
1,0,FOOD,INFO,2,precision,231,0.4025974
1,0,FOOD,INFO,2,recall,178,0.5224719
1,0,FOOD,INFO,2,f1,316,0.4547677
1,0,FOOD,CUISINE,2,acc,77,0.1688312
1,0,FOOD,CUISINE,2,precision,32,0.4687500
1,0,FOOD,CUISINE,2,recall,75,0.2000000
1,0,FOOD,CUISINE,2,f1,92,0.2803738
1,0,FOOD,TYPE_OF_PLACE,2,acc,60,0.2333333
1,0,FOOD,TYPE_OF_PLACE,2,precision,49,0.3673469
1,0,FOOD,TYPE_OF_PLACE,2,recall,36,0.5000000
1,0,FOOD,TYPE_OF_PLACE,2,f1,67,0.4235294
1,0,FOOD,DRINK,2,acc,34,0.1470588
1,0,FOOD,DRINK,2,precision,36,0.1944444
1,0,FOOD,DRINK,2,recall,10,0.7000000
1,0,FOOD,DRINK,2,f1,39,0.3043478
1,0,FOOD,PLACE,2,acc,91,0.0000000
1,0,FOOD,PLACE,2,precision,39,0.0000000
1,0,FOOD,PLACE,2,recall,65,0.0000000
1,0,FOOD,PLACE,2,f1,104,-
1,0,FOOD,MEAL_TIME,2,acc,16,0.0000000
1,0,FOOD,MEAL_TIME,2,precision,19,0.0526316
1,0,FOOD,MEAL_TIME,2,recall,3,0.3333333
1,0,FOOD,MEAL_TIME,2,f1,21,0.0909091
1,0,FOOD,DISH,2,acc,178,0.1179775
1,0,FOOD,DISH,2,precision,202,0.2673267
1,0,FOOD,DISH,2,recall,174,0.3103448
1,0,FOOD,DISH,2,f1,322,0.2872340
1,0,FOOD,NEIGHBOURHOOD,2,acc,30,0.1333333
1,0,FOOD,NEIGHBOURHOOD,2,precision,4,1.0000000
1,0,FOOD,NEIGHBOURHOOD,2,recall,30,0.1333333
1,0,FOOD,NEIGHBOURHOOD,2,f1,30,0.2352941
1,0,FOOD,all,2,acc,272,0.0367647
1,0,FOOD,all,2,precision,612,0.3137255
1,0,FOOD,all,2,recall,571,0.3362522
1,0,FOOD,all,2,f1,991,0.3245985
1,0,ATTRACTION,INFO,2,acc,459,0.1416122
1,0,ATTRACTION,INFO,2,precision,670,0.3283582
1,0,ATTRACTION,INFO,2,recall,465,0.4731183
1,0,ATTRACTION,INFO,2,f1,915,0.3876652
1,0,ATTRACTION,TYPE_OF_PLACE,2,acc,231,0.2683983
1,0,ATTRACTION,TYPE_OF_PLACE,2,precision,208,0.3701923
1,0,ATTRACTION,TYPE_OF_PLACE,2,recall,137,0.5620438
1,0,ATTRACTION,TYPE_OF_PLACE,2,f1,268,0.4463768
1,0,ATTRACTION,ACTIVITY,2,acc,239,0.1422594
1,0,ATTRACTION,ACTIVITY,2,precision,234,0.1965812
1,0,ATTRACTION,ACTIVITY,2,recall,125,0.3680000
1,0,ATTRACTION,ACTIVITY,2,f1,313,0.2562674
1,0,ATTRACTION,PLACE,2,acc,411,0.1703163
1,0,ATTRACTION,PLACE,2,precision,121,0.7520661
1,0,ATTRACTION,PLACE,2,recall,423,0.2151300
1,0,ATTRACTION,PLACE,2,f1,453,0.3345588
1,0,ATTRACTION,TIME,2,acc,60,0.1833333
1,0,ATTRACTION,TIME,2,precision,85,0.2588235
1,0,ATTRACTION,TIME,2,recall,31,0.7096774
1,0,ATTRACTION,TIME,2,f1,94,0.3793103
1,0,ATTRACTION,NEIGHBOURHOOD,2,acc,207,0.3429952
1,0,ATTRACTION,NEIGHBOURHOOD,2,precision,116,0.6810345
1,0,ATTRACTION,NEIGHBOURHOOD,2,recall,199,0.3969849
1,0,ATTRACTION,NEIGHBOURHOOD,2,f1,236,0.5015873
1,0,ATTRACTION,all,2,acc,614,0.0635179
1,0,ATTRACTION,all,2,precision,1434,0.3730823
1,0,ATTRACTION,all,2,recall,1380,0.3876812
1,0,ATTRACTION,all,2,f1,2279,0.3802416
1,0,TRANSPORTATION,INFO,2,acc,154,0.1363636
1,0,TRANSPORTATION,INFO,2,precision,148,0.3243243
1,0,TRANSPORTATION,INFO,2,recall,132,0.3636364
1,0,TRANSPORTATION,INFO,2,f1,232,0.3428571
1,0,TRANSPORTATION,FROM,2,acc,146,0.0136986
1,0,TRANSPORTATION,FROM,2,precision,217,0.0414747
1,0,TRANSPORTATION,FROM,2,recall,123,0.0731707
1,0,TRANSPORTATION,FROM,2,f1,331,0.0529412
1,0,TRANSPORTATION,TO,2,acc,144,0.0555556
1,0,TRANSPORTATION,TO,2,precision,202,0.1287129
1,0,TRANSPORTATION,TO,2,recall,128,0.2031250
1,0,TRANSPORTATION,TO,2,f1,304,0.1575758
1,0,TRANSPORTATION,STATION,2,acc,28,0.0000000
1,0,TRANSPORTATION,STATION,2,precision,1,0.0000000
1,0,TRANSPORTATION,STATION,2,recall,27,0.0000000
1,0,TRANSPORTATION,STATION,2,f1,28,-
1,0,TRANSPORTATION,LINE,2,acc,39,0.4358974
1,0,TRANSPORTATION,LINE,2,precision,44,0.5454545
1,0,TRANSPORTATION,LINE,2,recall,31,0.7741935
1,0,TRANSPORTATION,LINE,2,f1,51,0.6400000
1,0,TRANSPORTATION,TYPE,2,acc,213,0.5117371
1,0,TRANSPORTATION,TYPE,2,precision,219,0.6803653
1,0,TRANSPORTATION,TYPE,2,recall,209,0.7129187
1,0,TRANSPORTATION,TYPE,2,f1,279,0.6962617
1,0,TRANSPORTATION,TICKET,2,acc,6,0.0000000
1,0,TRANSPORTATION,TICKET,2,precision,3,0.3333333
1,0,TRANSPORTATION,TICKET,2,recall,5,0.2000000
1,0,TRANSPORTATION,TICKET,2,f1,7,0.2500000
1,0,TRANSPORTATION,all,2,acc,231,0.0519481
1,0,TRANSPORTATION,all,2,precision,834,0.3081535
1,0,TRANSPORTATION,all,2,recall,655,0.3923664
1,0,TRANSPORTATION,all,2,f1,1232,0.3451981
1,0,SHOPPING,INFO,2,acc,51,0.0980392
1,0,SHOPPING,INFO,2,precision,38,0.3684211
1,0,SHOPPING,INFO,2,recall,52,0.2692308
1,0,SHOPPING,INFO,2,f1,76,0.3111111
1,0,SHOPPING,TYPE_OF_PLACE,2,acc,51,0.4509804
1,0,SHOPPING,TYPE_OF_PLACE,2,precision,52,0.5000000
1,0,SHOPPING,TYPE_OF_PLACE,2,recall,35,0.7428571
1,0,SHOPPING,TYPE_OF_PLACE,2,f1,61,0.5977011
1,0,SHOPPING,PLACE,2,acc,41,0.0487805
1,0,SHOPPING,PLACE,2,precision,38,0.1052632
1,0,SHOPPING,PLACE,2,recall,28,0.1428571
1,0,SHOPPING,PLACE,2,f1,62,0.1212121
1,0,SHOPPING,NEIGHBOURHOOD,2,acc,38,0.1842105
1,0,SHOPPING,NEIGHBOURHOOD,2,precision,13,0.6153846
1,0,SHOPPING,NEIGHBOURHOOD,2,recall,36,0.2222222
1,0,SHOPPING,NEIGHBOURHOOD,2,f1,41,0.3265306
1,0,SHOPPING,TIME,2,acc,3,0.0000000
1,0,SHOPPING,TIME,2,precision,5,0.0000000
1,0,SHOPPING,TIME,2,recall,0,-
1,0,SHOPPING,TIME,2,f1,5,-
1,0,SHOPPING,all,2,acc,72,0.0694444
1,0,SHOPPING,all,2,precision,146,0.3561644
1,0,SHOPPING,all,2,recall,151,0.3443709
1,0,SHOPPING,all,2,f1,245,0.3501684
1,0,ACCOMMODATION,INFO,2,acc,94,0.2446809
1,0,ACCOMMODATION,INFO,2,precision,136,0.4191176
1,0,ACCOMMODATION,INFO,2,recall,104,0.5480769
1,0,ACCOMMODATION,INFO,2,f1,183,0.4750000
1,0,ACCOMMODATION,TYPE_OF_PLACE,2,acc,51,0.1568627
1,0,ACCOMMODATION,TYPE_OF_PLACE,2,precision,49,0.1836735
1,0,ACCOMMODATION,TYPE_OF_PLACE,2,recall,16,0.5625000
1,0,ACCOMMODATION,TYPE_OF_PLACE,2,f1,56,0.2769231
1,0,ACCOMMODATION,PLACE,2,acc,95,0.0421053
1,0,ACCOMMODATION,PLACE,2,precision,14,0.2857143
1,0,ACCOMMODATION,PLACE,2,recall,97,0.0412371
1,0,ACCOMMODATION,PLACE,2,f1,107,0.0720721
1,0,ACCOMMODATION,NEIGHBOURHOOD,2,acc,27,0.1851852
1,0,ACCOMMODATION,NEIGHBOURHOOD,2,precision,15,0.3333333
1,0,ACCOMMODATION,NEIGHBOURHOOD,2,recall,19,0.2631579
1,0,ACCOMMODATION,NEIGHBOURHOOD,2,f1,29,0.2941176
1,0,ACCOMMODATION,all,2,acc,118,0.0508475
1,0,ACCOMMODATION,all,2,precision,214,0.3504673
1,0,ACCOMMODATION,all,2,recall,236,0.3177966
1,0,ACCOMMODATION,all,2,f1,375,0.3333333
1,0,basic,total_wall_time,,,,8305.06793308
1,0,basic,sessions,,,,10
1,0,basic,utterances,,,,14878
1,0,basic,wall_time_per_utterance,,,,0.558211314228
1,0,basic,dataset,,,,dstc5_test
1,1,all,all,1,acc,12290,0.0385679
1,1,all,all,1,precision,20757,0.3615166
1,1,all,all,1,recall,28749,0.2610178
1,1,all,all,1,f1,42002,0.3031552
1,1,FOOD,INFO,1,acc,1908,0.2447589
1,1,FOOD,INFO,1,precision,1332,0.5255255
1,1,FOOD,INFO,1,recall,1945,0.3598972
1,1,FOOD,INFO,1,f1,2577,0.4272200
1,1,FOOD,CUISINE,1,acc,650,0.1261538
1,1,FOOD,CUISINE,1,precision,159,0.5471698
1,1,FOOD,CUISINE,1,recall,673,0.1292719
1,1,FOOD,CUISINE,1,f1,745,0.2091346
1,1,FOOD,TYPE_OF_PLACE,1,acc,472,0.2266949
1,1,FOOD,TYPE_OF_PLACE,1,precision,256,0.5039062
1,1,FOOD,TYPE_OF_PLACE,1,recall,378,0.3412698
1,1,FOOD,TYPE_OF_PLACE,1,f1,505,0.4069401
1,1,FOOD,DRINK,1,acc,357,0.0812325
1,1,FOOD,DRINK,1,precision,322,0.1149068
1,1,FOOD,DRINK,1,recall,112,0.3303571
1,1,FOOD,DRINK,1,f1,397,0.1705069
1,1,FOOD,PLACE,1,acc,626,0.0000000
1,1,FOOD,PLACE,1,precision,189,0.0000000
1,1,FOOD,PLACE,1,recall,527,0.0000000
1,1,FOOD,PLACE,1,f1,716,-
1,1,FOOD,MEAL_TIME,1,acc,136,0.0220588
1,1,FOOD,MEAL_TIME,1,precision,141,0.0851064
1,1,FOOD,MEAL_TIME,1,recall,46,0.2608696
1,1,FOOD,MEAL_TIME,1,f1,175,0.1283422
1,1,FOOD,DISH,1,acc,1866,0.0905681
1,1,FOOD,DISH,1,precision,1657,0.2257091
1,1,FOOD,DISH,1,recall,1865,0.2005362
1,1,FOOD,DISH,1,f1,3148,0.2123793
